modul,einheit,zyklus,domaene,kennzahl,wert,art,quelle,hinweis
M302 (Karte),Australia,2015,sci,Mittelwert,510,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Australia,2022,sci,Mittelwert,507,DERIVED_OFFICIAL,2025-Mittelwert − offizielle Veränderung 2022→2025 (Table I.2.6),
M302 (Karte),Australia,2022,read,Mittelwert,498,DERIVED_OFFICIAL,2025-Mittelwert − offizielle Veränderung 2022→2025 (Table I.2.6),
M302 (Karte),Australia,2022,math,Mittelwert,487,DERIVED_OFFICIAL,2025-Mittelwert − offizielle Veränderung 2022→2025 (Table I.2.6),
M302 (Karte),Australia,2018,math,Mittelwert,492,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Australia,2018,read,Mittelwert,502,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Australia,2018,sci,Mittelwert,502,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Austria,2012,math,Mittelwert,506,SECONDARY_OECDSTAT,"OECD.Stat-Extrakt 2003–2015 (Mirror kirenz/datasets, CC BY)",
M302 (Karte),Austria,2012,read,Mittelwert,489,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Austria,2012,sci,Mittelwert,505,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Austria,2015,math,Mittelwert,497,SECONDARY_OECDSTAT,"OECD.Stat-Extrakt 2003–2015 (Mirror kirenz/datasets, CC BY)",
M302 (Karte),Austria,2015,read,Mittelwert,486,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Austria,2015,sci,Mittelwert,495,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Austria,2022,sci,Mittelwert,491,DERIVED_OFFICIAL,2025-Mittelwert − offizielle Veränderung 2022→2025 (Table I.2.6),
M302 (Karte),Austria,2022,read,Mittelwert,480,DERIVED_OFFICIAL,2025-Mittelwert − offizielle Veränderung 2022→2025 (Table I.2.6),
M302 (Karte),Austria,2022,math,Mittelwert,487,DERIVED_OFFICIAL,2025-Mittelwert − offizielle Veränderung 2022→2025 (Table I.2.6),
M302 (Karte),Austria,2018,math,Mittelwert,500,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Austria,2018,read,Mittelwert,484,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Austria,2018,sci,Mittelwert,489,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Belgium,2012,math,Mittelwert,515,SECONDARY_OECDSTAT,"OECD.Stat-Extrakt 2003–2015 (Mirror kirenz/datasets, CC BY)",
M302 (Karte),Belgium,2012,read,Mittelwert,509,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Belgium,2012,sci,Mittelwert,506,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Belgium,2015,math,Mittelwert,507,SECONDARY_OECDSTAT,"OECD.Stat-Extrakt 2003–2015 (Mirror kirenz/datasets, CC BY)",
M302 (Karte),Belgium,2015,read,Mittelwert,499,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Belgium,2015,sci,Mittelwert,502,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Belgium,2022,sci,Mittelwert,491,DERIVED_OFFICIAL,2025-Mittelwert − offizielle Veränderung 2022→2025 (Table I.2.6),
M302 (Karte),Belgium,2022,read,Mittelwert,479,DERIVED_OFFICIAL,2025-Mittelwert − offizielle Veränderung 2022→2025 (Table I.2.6),
M302 (Karte),Belgium,2022,math,Mittelwert,490,DERIVED_OFFICIAL,2025-Mittelwert − offizielle Veränderung 2022→2025 (Table I.2.6),
M302 (Karte),Belgium,2018,math,Mittelwert,508,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Belgium,2018,read,Mittelwert,493,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Belgium,2018,sci,Mittelwert,500,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Canada,2012,math,Mittelwert,518,SECONDARY_OECDSTAT,"OECD.Stat-Extrakt 2003–2015 (Mirror kirenz/datasets, CC BY)",
M302 (Karte),Canada,2012,read,Mittelwert,523,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Canada,2012,sci,Mittelwert,526,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Canada,2015,math,Mittelwert,516,SECONDARY_OECDSTAT,"OECD.Stat-Extrakt 2003–2015 (Mirror kirenz/datasets, CC BY)",
M302 (Karte),Canada,2015,read,Mittelwert,527,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Canada,2015,sci,Mittelwert,528,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Canada,2022,sci,Mittelwert,515,DERIVED_OFFICIAL,2025-Mittelwert − offizielle Veränderung 2022→2025 (Table I.2.6),
M302 (Karte),Canada,2022,read,Mittelwert,507,DERIVED_OFFICIAL,2025-Mittelwert − offizielle Veränderung 2022→2025 (Table I.2.6),
M302 (Karte),Canada,2022,math,Mittelwert,497,DERIVED_OFFICIAL,2025-Mittelwert − offizielle Veränderung 2022→2025 (Table I.2.6),
M302 (Karte),Canada,2018,math,Mittelwert,512,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Canada,2018,read,Mittelwert,520,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Canada,2018,sci,Mittelwert,518,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Czechia,2012,math,Mittelwert,499,SECONDARY_OECDSTAT,"OECD.Stat-Extrakt 2003–2015 (Mirror kirenz/datasets, CC BY)",
M302 (Karte),Czechia,2012,read,Mittelwert,493,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Czechia,2012,sci,Mittelwert,509,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Czechia,2015,math,Mittelwert,492,SECONDARY_OECDSTAT,"OECD.Stat-Extrakt 2003–2015 (Mirror kirenz/datasets, CC BY)",
M302 (Karte),Czechia,2015,read,Mittelwert,487,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Czechia,2015,sci,Mittelwert,493,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Czechia,2022,sci,Mittelwert,498,DERIVED_OFFICIAL,2025-Mittelwert − offizielle Veränderung 2022→2025 (Table I.2.6),
M302 (Karte),Czechia,2022,read,Mittelwert,489,DERIVED_OFFICIAL,2025-Mittelwert − offizielle Veränderung 2022→2025 (Table I.2.6),
M302 (Karte),Czechia,2022,math,Mittelwert,487,DERIVED_OFFICIAL,2025-Mittelwert − offizielle Veränderung 2022→2025 (Table I.2.6),
M302 (Karte),Czechia,2018,math,Mittelwert,499,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Czechia,2018,read,Mittelwert,490,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Czechia,2018,sci,Mittelwert,497,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Denmark,2012,math,Mittelwert,500,SECONDARY_OECDSTAT,"OECD.Stat-Extrakt 2003–2015 (Mirror kirenz/datasets, CC BY)",
M302 (Karte),Denmark,2012,read,Mittelwert,496,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Denmark,2012,sci,Mittelwert,498,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Denmark,2015,math,Mittelwert,511,SECONDARY_OECDSTAT,"OECD.Stat-Extrakt 2003–2015 (Mirror kirenz/datasets, CC BY)",
M302 (Karte),Denmark,2015,read,Mittelwert,500,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Denmark,2015,sci,Mittelwert,502,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Denmark,2022,sci,Mittelwert,494,DERIVED_OFFICIAL,2025-Mittelwert − offizielle Veränderung 2022→2025 (Table I.2.6),
M302 (Karte),Denmark,2022,read,Mittelwert,489,DERIVED_OFFICIAL,2025-Mittelwert − offizielle Veränderung 2022→2025 (Table I.2.6),
M302 (Karte),Denmark,2022,math,Mittelwert,489,DERIVED_OFFICIAL,2025-Mittelwert − offizielle Veränderung 2022→2025 (Table I.2.6),
M302 (Karte),Denmark,2018,math,Mittelwert,510,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Denmark,2018,read,Mittelwert,502,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Denmark,2018,sci,Mittelwert,493,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Finland,2012,math,Mittelwert,519,SECONDARY_OECDSTAT,"OECD.Stat-Extrakt 2003–2015 (Mirror kirenz/datasets, CC BY)",
M302 (Karte),Finland,2012,read,Mittelwert,525,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Finland,2012,sci,Mittelwert,546,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Finland,2015,math,Mittelwert,511,SECONDARY_OECDSTAT,"OECD.Stat-Extrakt 2003–2015 (Mirror kirenz/datasets, CC BY)",
M302 (Karte),Finland,2015,read,Mittelwert,526,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Finland,2015,sci,Mittelwert,531,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Finland,2022,sci,Mittelwert,511,DERIVED_OFFICIAL,2025-Mittelwert − offizielle Veränderung 2022→2025 (Table I.2.6),
M302 (Karte),Finland,2022,read,Mittelwert,490,DERIVED_OFFICIAL,2025-Mittelwert − offizielle Veränderung 2022→2025 (Table I.2.6),
M302 (Karte),Finland,2022,math,Mittelwert,484,DERIVED_OFFICIAL,2025-Mittelwert − offizielle Veränderung 2022→2025 (Table I.2.6),
M302 (Karte),Finland,2018,math,Mittelwert,508,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Finland,2018,read,Mittelwert,520,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Finland,2018,sci,Mittelwert,519,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),France,2012,math,Mittelwert,495,SECONDARY_OECDSTAT,"OECD.Stat-Extrakt 2003–2015 (Mirror kirenz/datasets, CC BY)",
M302 (Karte),France,2012,read,Mittelwert,506,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),France,2012,sci,Mittelwert,499,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),France,2015,math,Mittelwert,493,SECONDARY_OECDSTAT,"OECD.Stat-Extrakt 2003–2015 (Mirror kirenz/datasets, CC BY)",
M302 (Karte),France,2015,read,Mittelwert,498,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),France,2015,sci,Mittelwert,496,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),France,2022,sci,Mittelwert,487,DERIVED_OFFICIAL,2025-Mittelwert − offizielle Veränderung 2022→2025 (Table I.2.6),
M302 (Karte),France,2022,read,Mittelwert,474,DERIVED_OFFICIAL,2025-Mittelwert − offizielle Veränderung 2022→2025 (Table I.2.6),
M302 (Karte),France,2022,math,Mittelwert,474,DERIVED_OFFICIAL,2025-Mittelwert − offizielle Veränderung 2022→2025 (Table I.2.6),
M302 (Karte),France,2018,math,Mittelwert,496,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),France,2018,read,Mittelwert,493,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),France,2018,sci,Mittelwert,494,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Germany,2012,math,Mittelwert,514,SECONDARY_OECDSTAT,"OECD.Stat-Extrakt 2003–2015 (Mirror kirenz/datasets, CC BY)",
M302 (Karte),Germany,2012,read,Mittelwert,508,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Germany,2012,sci,Mittelwert,524,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Germany,2015,math,Mittelwert,506,SECONDARY_OECDSTAT,"OECD.Stat-Extrakt 2003–2015 (Mirror kirenz/datasets, CC BY)",
M302 (Karte),Germany,2015,read,Mittelwert,509,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Germany,2015,sci,Mittelwert,509,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Germany,2022,sci,Mittelwert,492,DERIVED_OFFICIAL,2025-Mittelwert − offizielle Veränderung 2022→2025 (Table I.2.6),
M302 (Karte),Germany,2022,read,Mittelwert,480,DERIVED_OFFICIAL,2025-Mittelwert − offizielle Veränderung 2022→2025 (Table I.2.6),
M302 (Karte),Germany,2022,math,Mittelwert,475,DERIVED_OFFICIAL,2025-Mittelwert − offizielle Veränderung 2022→2025 (Table I.2.6),
M302 (Karte),Germany,2018,math,Mittelwert,500,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Germany,2018,read,Mittelwert,499,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Germany,2018,sci,Mittelwert,503,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Greece,2012,math,Mittelwert,453,SECONDARY_OECDSTAT,"OECD.Stat-Extrakt 2003–2015 (Mirror kirenz/datasets, CC BY)",
M302 (Karte),Greece,2012,read,Mittelwert,477,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Greece,2012,sci,Mittelwert,467,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Greece,2015,math,Mittelwert,454,SECONDARY_OECDSTAT,"OECD.Stat-Extrakt 2003–2015 (Mirror kirenz/datasets, CC BY)",
M302 (Karte),Greece,2015,read,Mittelwert,466,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Greece,2015,sci,Mittelwert,454,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Greece,2022,sci,Mittelwert,441,DERIVED_OFFICIAL,2025-Mittelwert − offizielle Veränderung 2022→2025 (Table I.2.6),
M302 (Karte),Greece,2022,read,Mittelwert,438,DERIVED_OFFICIAL,2025-Mittelwert − offizielle Veränderung 2022→2025 (Table I.2.6),
M302 (Karte),Greece,2022,math,Mittelwert,430,DERIVED_OFFICIAL,2025-Mittelwert − offizielle Veränderung 2022→2025 (Table I.2.6),
M302 (Karte),Greece,2018,math,Mittelwert,451,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Greece,2018,read,Mittelwert,457,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Greece,2018,sci,Mittelwert,452,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Hungary,2012,math,Mittelwert,477,SECONDARY_OECDSTAT,"OECD.Stat-Extrakt 2003–2015 (Mirror kirenz/datasets, CC BY)",
M302 (Karte),Hungary,2012,read,Mittelwert,489,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Hungary,2012,sci,Mittelwert,495,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Hungary,2015,math,Mittelwert,477,SECONDARY_OECDSTAT,"OECD.Stat-Extrakt 2003–2015 (Mirror kirenz/datasets, CC BY)",
M302 (Karte),Hungary,2015,read,Mittelwert,469,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Hungary,2015,sci,Mittelwert,477,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
M302 (Karte),Hungary,2022,sci,Mittelwert,486,DERIVED_OFFICIAL,2025-Mittelwert − offizielle Veränderung 2022→2025 (Table I.2.6),
M302 (Karte),Hungary,2022,read,Mittelwert,473,DERIVED_OFFICIAL,2025-Mittelwert − offizielle Veränderung 2022→2025 (Table I.2.6),
M302 (Karte),Hungary,2022,math,Mittelwert,473,DERIVED_OFFICIAL,2025-Mittelwert − offizielle Veränderung 2022→2025 (Table I.2.6),
M302 (Karte),Hungary,2018,math,Mittelwert,482,COMPUTED_MICRODATA,"OECD-Mikrodaten (Public Use Files 2012/2015/2018/2022), aufbereitet in kevinwang09/learningtower; gewichteter Mittelwert (W_FSTUWT) eines Plausible Value je Domäne",
